protein1,protein2,y_true,y_prob,y_pred,correct,error_type,cosine_sim
9606.ENSP00000251775,9606.ENSP00000302485,0,0.064443804,0,True,correct,-0.1482183337211609
9606.ENSP00000228318,9606.ENSP00000306397,1,0.91916555,1,True,correct,0.542530357837677
9606.ENSP00000313921,9606.ENSP00000440915,0,0.0050145267,0,True,correct,0.14549151062965393
9606.ENSP00000338629,9606.ENSP00000362649,1,0.8646083,1,True,correct,0.40902000665664673
9606.ENSP00000229270,9606.ENSP00000287295,0,0.00493799,0,True,correct,0.32297879457473755
9606.ENSP00000340427,9606.ENSP00000407497,0,0.21893223,0,True,correct,0.16876539587974548
9606.ENSP00000356975,9606.ENSP00000364000,0,0.3440134,0,True,correct,0.5478711724281311
9606.ENSP00000255194,9606.ENSP00000338777,1,0.9274988,1,True,correct,0.47823068499565125
9606.ENSP00000364965,9606.ENSP00000403172,1,0.0061483895,0,False,false_negative,0.22309032082557678
9606.ENSP00000157812,9606.ENSP00000274606,0,0.0066951085,0,True,correct,0.1713102012872696
9606.ENSP00000380227,9606.ENSP00000380855,0,0.042469457,0,True,correct,0.5246886014938354
9606.ENSP00000261769,9606.ENSP00000492441,1,0.07686696,0,False,false_negative,0.04656871035695076
9606.ENSP00000332049,9606.ENSP00000501245,1,0.7416233,1,True,correct,0.603643536567688
9606.ENSP00000221444,9606.ENSP00000262186,0,0.8213243,1,False,false_positive,0.36805757880210876
9606.ENSP00000347005,9606.ENSP00000358635,0,0.08697838,0,True,correct,0.41648146510124207
9606.ENSP00000345206,9606.ENSP00000379847,0,0.10744854,0,True,correct,0.21909911930561066
9606.ENSP00000349168,9606.ENSP00000381216,1,0.9936154,1,True,correct,0.6095028519630432
9606.ENSP00000449328,9606.ENSP00000451818,1,0.99470735,1,True,correct,0.45907270908355713
9606.ENSP00000358814,9606.ENSP00000499074,0,0.01144892,0,True,correct,0.3571530878543854
9606.ENSP00000241453,9606.ENSP00000284240,0,0.12916781,0,True,correct,0.39661872386932373
9606.ENSP00000324270,9606.ENSP00000501111,0,0.10730709,0,True,correct,0.26450759172439575
9606.ENSP00000301788,9606.ENSP00000324804,1,0.8324886,1,True,correct,0.2096724510192871
9606.ENSP00000379226,9606.ENSP00000479207,0,0.03656939,0,True,correct,0.22945880889892578
9606.ENSP00000264192,9606.ENSP00000332049,0,0.04907684,0,True,correct,0.46448400616645813
9606.ENSP00000253039,9606.ENSP00000254286,0,0.0443317,0,True,correct,0.040012720972299576
9606.ENSP00000382218,9606.ENSP00000484288,1,0.8083028,1,True,correct,0.5264548659324646
9606.ENSP00000221498,9606.ENSP00000304422,0,0.025311952,0,True,correct,0.2982827126979828
9606.ENSP00000360626,9606.ENSP00000455169,0,0.0885884,0,True,correct,0.22424589097499847
9606.ENSP00000364965,9606.ENSP00000449328,1,0.014693283,0,False,false_negative,0.24192564189434052
9606.ENSP00000266542,9606.ENSP00000274306,0,0.0982513,0,True,correct,0.47223788499832153
9606.ENSP00000419692,9606.ENSP00000482504,0,0.0504852,0,True,correct,0.23655909299850464
9606.ENSP00000365588,9606.ENSP00000416269,0,0.042492326,0,True,correct,-0.0075926631689071655
9606.ENSP00000349168,9606.ENSP00000349428,1,0.99989426,1,True,correct,0.7529093623161316
9606.ENSP00000358784,9606.ENSP00000371141,0,0.00042940344,0,True,correct,0.634322464466095
9606.ENSP00000368318,9606.ENSP00000419370,0,0.16409634,0,True,correct,0.4876479208469391
9606.ENSP00000362018,9606.ENSP00000370557,1,0.48253152,0,False,false_negative,0.37001746892929077
9606.ENSP00000359300,9606.ENSP00000382218,1,0.21642531,0,False,false_negative,0.29204684495925903
9606.ENSP00000157812,9606.ENSP00000261303,1,0.9995259,1,True,correct,0.8003780841827393
9606.ENSP00000366897,9606.ENSP00000379065,0,0.441548,0,True,correct,0.46991586685180664
9606.ENSP00000235372,9606.ENSP00000405574,0,0.096211806,0,True,correct,0.24084819853305817
9606.ENSP00000359300,9606.ENSP00000367527,1,0.29799905,0,False,false_negative,0.30763936042785645
9606.ENSP00000332194,9606.ENSP00000473172,1,0.7697606,1,True,correct,0.38906121253967285
9606.ENSP00000364742,9606.ENSP00000426504,0,0.19053939,0,True,correct,0.16324463486671448
9606.ENSP00000320171,9606.ENSP00000349428,1,0.0859734,0,False,false_negative,0.12961572408676147
9606.ENSP00000234739,9606.ENSP00000254101,0,0.13442804,0,True,correct,0.2912672460079193
9606.ENSP00000324806,9606.ENSP00000348056,0,0.2650711,0,True,correct,0.10923047363758087
9606.ENSP00000270139,9606.ENSP00000356919,0,0.015671642,0,True,correct,0.14371883869171143
9606.ENSP00000254722,9606.ENSP00000360882,0,0.055802222,0,True,correct,0.4314638078212738
9606.ENSP00000362924,9606.ENSP00000378487,1,0.09816123,0,False,false_negative,0.22780969738960266
9606.ENSP00000365804,9606.ENSP00000431512,1,0.4740613,0,False,false_negative,0.3205099403858185
9606.ENSP00000262507,9606.ENSP00000319851,0,0.046397947,0,True,correct,0.19480861723423004
9606.ENSP00000289429,9606.ENSP00000332049,1,0.77461946,1,True,correct,0.5288041234016418
9606.ENSP00000346050,9606.ENSP00000463379,1,0.9974063,1,True,correct,0.5023908615112305
9606.ENSP00000309572,9606.ENSP00000362195,0,0.054966055,0,True,correct,0.10531100630760193
9606.ENSP00000316228,9606.ENSP00000332049,0,0.05017826,0,True,correct,0.3993699550628662
9606.ENSP00000245934,9606.ENSP00000384700,1,0.99641067,1,True,correct,0.6351990103721619
9606.ENSP00000251864,9606.ENSP00000362287,0,0.121387266,0,True,correct,0.41182857751846313
9606.ENSP00000373715,9606.ENSP00000384700,0,0.7664462,1,False,false_positive,0.566236674785614
9606.ENSP00000291295,9606.ENSP00000478061,1,0.94875383,1,True,correct,0.48661044239997864
9606.ENSP00000311430,9606.ENSP00000392094,1,0.93577635,1,True,correct,0.31218788027763367
9606.ENSP00000339883,9606.ENSP00000433760,1,0.22464389,0,False,false_negative,0.331316739320755
9606.ENSP00000262584,9606.ENSP00000364965,1,0.029905576,0,False,false_negative,0.2591681182384491
9606.ENSP00000388169,9606.ENSP00000432472,1,0.8719976,1,True,correct,0.6272383332252502
9606.ENSP00000294309,9606.ENSP00000402457,0,0.07687137,0,True,correct,0.2993021607398987
9606.ENSP00000364737,9606.ENSP00000377007,1,0.9996138,1,True,correct,0.7352074980735779
9606.ENSP00000312002,9606.ENSP00000380855,1,0.9999393,1,True,correct,0.8161728978157043
9606.ENSP00000291295,9606.ENSP00000363435,1,0.9876374,1,True,correct,0.5021497011184692
9606.ENSP00000398837,9606.ENSP00000455308,0,0.0079502715,0,True,correct,0.038726817816495895
9606.ENSP00000334186,9606.ENSP00000341483,0,0.019613003,0,True,correct,0.018149400129914284
9606.ENSP00000351015,9606.ENSP00000355325,0,0.113047704,0,True,correct,0.16783198714256287
9606.ENSP00000307046,9606.ENSP00000496414,1,0.025799654,0,False,false_negative,0.21909253299236298
9606.ENSP00000348596,9606.ENSP00000396673,1,0.9997458,1,True,correct,0.7238442897796631
9606.ENSP00000262304,9606.ENSP00000406191,1,0.59279865,1,True,correct,0.4411870539188385
9606.ENSP00000343629,9606.ENSP00000354085,0,0.3850041,0,True,correct,0.48173263669013977
9606.ENSP00000258821,9606.ENSP00000379441,1,0.051918086,0,False,false_negative,-0.10511432588100433
9606.ENSP00000233813,9606.ENSP00000260356,1,0.4108816,0,False,false_negative,0.550041675567627
9606.ENSP00000244230,9606.ENSP00000346050,1,0.98135906,1,True,correct,0.441046804189682
9606.ENSP00000238112,9606.ENSP00000345412,1,0.9871452,1,True,correct,0.6764957308769226
9606.ENSP00000216225,9606.ENSP00000419803,1,0.443642,0,False,false_negative,0.5080958008766174
9606.ENSP00000006724,9606.ENSP00000295463,0,0.04598877,0,True,correct,0.38128578662872314
9606.ENSP00000245414,9606.ENSP00000355657,0,0.07048463,0,True,correct,0.28938353061676025
9606.ENSP00000372445,9606.ENSP00000418008,1,0.9035205,1,True,correct,0.5309056043624878
9606.ENSP00000243706,9606.ENSP00000325091,0,0.0097550545,0,True,correct,0.035625092685222626
9606.ENSP00000221265,9606.ENSP00000462355,1,0.91435486,1,True,correct,0.4474053978919983
9606.ENSP00000252996,9606.ENSP00000356480,1,0.8348374,1,True,correct,0.3587608337402344
9606.ENSP00000357535,9606.ENSP00000357804,0,0.02953292,0,True,correct,0.41214531660079956
9606.ENSP00000248958,9606.ENSP00000261534,0,0.08711543,0,True,correct,0.4090726971626282
9606.ENSP00000296102,9606.ENSP00000365533,0,0.06643814,0,True,correct,0.34257829189300537
9606.ENSP00000361664,9606.ENSP00000386212,0,0.08698046,0,True,correct,0.3726028800010681
9606.ENSP00000371451,9606.ENSP00000499371,0,0.021515183,0,True,correct,0.0695158988237381
9606.ENSP00000236671,9606.ENSP00000243077,0,0.21300411,0,True,correct,0.3211803138256073
9606.ENSP00000446955,9606.ENSP00000494788,0,0.05990003,0,True,correct,0.15011247992515564
9606.ENSP00000252483,9606.ENSP00000252486,0,0.42492726,0,True,correct,0.3811229169368744
9606.ENSP00000263645,9606.ENSP00000293379,0,0.5155001,1,False,false_positive,0.45572665333747864
9606.ENSP00000352069,9606.ENSP00000379644,0,0.07835997,0,True,correct,0.088941790163517
9606.ENSP00000332194,9606.ENSP00000491341,0,0.9943006,1,False,false_positive,0.6819104552268982
9606.ENSP00000291572,9606.ENSP00000308610,1,0.72297525,1,True,correct,0.49480435252189636
9606.ENSP00000309572,9606.ENSP00000473172,1,0.8954047,1,True,correct,0.33286696672439575
9606.ENSP00000313600,9606.ENSP00000404570,0,0.045734636,0,True,correct,0.09572096168994904
9606.ENSP00000275525,9606.ENSP00000370340,0,0.007986797,0,True,correct,0.11583336442708969
9606.ENSP00000324318,9606.ENSP00000392495,1,0.8732767,1,True,correct,0.5627781748771667
9606.ENSP00000352925,9606.ENSP00000359518,1,0.8239443,1,True,correct,0.49109697341918945
9606.ENSP00000273398,9606.ENSP00000377033,1,0.8540509,1,True,correct,0.47270774841308594
9606.ENSP00000364742,9606.ENSP00000459943,0,0.1073901,0,True,correct,0.3343277871608734
9606.ENSP00000265081,9606.ENSP00000341551,0,0.21435219,0,True,correct,0.1676211655139923
9606.ENSP00000250831,9606.ENSP00000322408,0,0.040949214,0,True,correct,0.24931210279464722
9606.ENSP00000270625,9606.ENSP00000370625,1,0.7982449,1,True,correct,0.20124474167823792
9606.ENSP00000380251,9606.ENSP00000464814,0,0.060195133,0,True,correct,0.4235033392906189
9606.ENSP00000306397,9606.ENSP00000430494,1,0.9999603,1,True,correct,0.7556778192520142
9606.ENSP00000265896,9606.ENSP00000491537,1,0.98131496,1,True,correct,0.6946424841880798
9606.ENSP00000209875,9606.ENSP00000304930,0,0.049491894,0,True,correct,0.07339119166135788
9606.ENSP00000266970,9606.ENSP00000348554,1,0.8167339,1,True,correct,0.41947975754737854
9606.ENSP00000334128,9606.ENSP00000437041,0,0.23619106,0,True,correct,0.43039247393608093
9606.ENSP00000313869,9606.ENSP00000324056,0,0.0102432,0,True,correct,0.03500799089670181
9606.ENSP00000275493,9606.ENSP00000359077,1,0.87521374,1,True,correct,0.35146117210388184
9606.ENSP00000253079,9606.ENSP00000364114,0,0.040498435,0,True,correct,0.16583777964115143
9606.ENSP00000259631,9606.ENSP00000354416,1,0.5278762,1,True,correct,0.5407683253288269
9606.ENSP00000294964,9606.ENSP00000393316,0,0.0064181276,0,True,correct,-0.012423216365277767
9606.ENSP00000207870,9606.ENSP00000302393,0,0.17748672,0,True,correct,0.4152374863624573
9606.ENSP00000300571,9606.ENSP00000481185,0,0.014559875,0,True,correct,0.11553863435983658
9606.ENSP00000265191,9606.ENSP00000346050,0,0.0029129165,0,True,correct,0.08815594762563705
9606.ENSP00000318867,9606.ENSP00000464814,0,0.31971368,0,True,correct,0.2433655709028244
9606.ENSP00000243903,9606.ENSP00000352925,1,0.79207313,1,True,correct,0.4753376841545105
9606.ENSP00000237596,9606.ENSP00000323580,1,0.7653862,1,True,correct,0.4874175488948822
9606.ENSP00000263697,9606.ENSP00000358635,0,0.17747845,0,True,correct,0.4725954234600067
9606.ENSP00000348772,9606.ENSP00000380638,1,0.2768636,0,False,false_negative,0.14264631271362305
9606.ENSP00000340883,9606.ENSP00000414516,1,0.9951279,1,True,correct,0.5359544157981873
9606.ENSP00000360682,9606.ENSP00000421491,1,0.99939,1,True,correct,0.707612931728363
9606.ENSP00000367806,9606.ENSP00000392094,1,0.9873908,1,True,correct,0.3539679944515228
9606.ENSP00000254722,9606.ENSP00000368683,0,0.10568861,0,True,correct,0.3850393295288086
9606.ENSP00000278353,9606.ENSP00000438689,0,0.5216033,1,False,false_positive,0.5892965793609619
9606.ENSP00000252456,9606.ENSP00000295025,0,0.036249056,0,True,correct,0.1949591487646103
9606.ENSP00000301645,9606.ENSP00000337450,1,0.78009135,1,True,correct,0.7530972361564636
9606.ENSP00000410042,9606.ENSP00000477870,0,0.72880596,1,False,false_positive,0.41931986808776855
9606.ENSP00000326948,9606.ENSP00000359160,0,0.7978784,1,False,false_positive,0.5885213613510132
9606.ENSP00000336702,9606.ENSP00000420311,1,0.99977857,1,True,correct,0.5824300050735474
9606.ENSP00000339063,9606.ENSP00000364965,0,0.022845414,0,True,correct,0.3172243535518646
9606.ENSP00000216223,9606.ENSP00000370842,0,0.20902254,0,True,correct,0.5723512172698975
9606.ENSP00000298048,9606.ENSP00000385478,0,0.036325704,0,True,correct,0.16740529239177704
9606.ENSP00000334448,9606.ENSP00000377699,1,0.32799643,0,False,false_negative,0.32097741961479187
9606.ENSP00000380251,9606.ENSP00000390722,0,0.21343088,0,True,correct,0.36835625767707825
9606.ENSP00000230340,9606.ENSP00000478982,1,0.99430335,1,True,correct,0.6295813322067261
9606.ENSP00000052754,9606.ENSP00000363827,1,0.94639045,1,True,correct,0.5879973769187927
9606.ENSP00000376540,9606.ENSP00000501111,0,0.20924135,0,True,correct,0.15211264789104462
9606.ENSP00000266376,9606.ENSP00000282541,1,0.2539806,0,False,false_negative,0.18292450904846191
9606.ENSP00000245934,9606.ENSP00000397563,1,0.1712183,0,False,false_negative,0.3774297833442688
9606.ENSP00000215957,9606.ENSP00000274606,0,0.0016593554,0,True,correct,0.21806541085243225
9606.ENSP00000262262,9606.ENSP00000497910,0,0.55696845,1,False,false_positive,0.38758841156959534
9606.ENSP00000313199,9606.ENSP00000365458,1,0.9960556,1,True,correct,0.7025859951972961
9606.ENSP00000254227,9606.ENSP00000356331,1,0.42235538,0,False,false_negative,0.5553106069564819
9606.ENSP00000329715,9606.ENSP00000359571,0,0.82181215,1,False,false_positive,0.3056327700614929
9606.ENSP00000216037,9606.ENSP00000482264,0,0.15090899,0,True,correct,0.14465992152690887
9606.ENSP00000244230,9606.ENSP00000367806,1,0.99083745,1,True,correct,0.41192132234573364
9606.ENSP00000267935,9606.ENSP00000419475,1,0.98437124,1,True,correct,0.7248470783233643
9606.ENSP00000221561,9606.ENSP00000349168,0,0.24254127,0,True,correct,0.09448567032814026
9606.ENSP00000351589,9606.ENSP00000445633,1,0.9996654,1,True,correct,0.8282395005226135
9606.ENSP00000226317,9606.ENSP00000296028,1,0.97338957,1,True,correct,0.6449016332626343
9606.ENSP00000241453,9606.ENSP00000381657,0,0.07740359,0,True,correct,0.20184946060180664
9606.ENSP00000333401,9606.ENSP00000342676,1,0.998738,1,True,correct,0.6647986173629761
9606.ENSP00000306397,9606.ENSP00000485401,1,0.9999466,1,True,correct,0.7231464385986328
9606.ENSP00000053867,9606.ENSP00000263780,1,0.69330555,1,True,correct,0.3210435211658478
9606.ENSP00000261600,9606.ENSP00000479494,0,0.95824075,1,False,false_positive,0.5516513586044312
9606.ENSP00000263694,9606.ENSP00000343497,1,0.43105456,0,False,false_negative,0.3309314548969269
9606.ENSP00000386049,9606.ENSP00000401907,0,0.09680831,0,True,correct,0.10510336607694626
9606.ENSP00000355890,9606.ENSP00000463379,1,0.21561721,0,False,false_negative,0.4331810772418976
9606.ENSP00000222718,9606.ENSP00000245479,0,0.59619796,1,False,false_positive,0.5255677700042725
9606.ENSP00000302783,9606.ENSP00000373979,1,0.9473701,1,True,correct,0.6750380396842957
9606.ENSP00000292476,9606.ENSP00000296490,1,0.78243816,1,True,correct,0.5526065230369568
9606.ENSP00000278572,9606.ENSP00000367806,1,0.99999845,1,True,correct,0.6967567801475525
9606.ENSP00000295897,9606.ENSP00000433642,1,0.27141386,0,False,false_negative,0.38906872272491455
9606.ENSP00000251038,9606.ENSP00000284073,1,0.19861561,0,False,false_negative,0.4304913580417633
9606.ENSP00000332198,9606.ENSP00000370589,1,0.83252263,1,True,correct,0.5357233881950378
9606.ENSP00000351022,9606.ENSP00000499406,1,0.87463784,1,True,correct,0.5633042454719543
9606.ENSP00000276282,9606.ENSP00000336866,0,0.0338185,0,True,correct,0.10834462195634842
9606.ENSP00000217407,9606.ENSP00000284818,1,0.11135794,0,False,false_negative,0.4805923104286194
9606.ENSP00000251241,9606.ENSP00000498976,0,0.029754829,0,True,correct,0.058178216218948364
9606.ENSP00000209668,9606.ENSP00000370984,0,0.015308748,0,True,correct,0.07239964604377747
9606.ENSP00000275493,9606.ENSP00000483185,1,0.78051096,1,True,correct,0.23237556219100952
9606.ENSP00000378487,9606.ENSP00000420617,1,0.99645114,1,True,correct,0.5869919061660767
9606.ENSP00000370950,9606.ENSP00000431040,1,0.99941945,1,True,correct,0.54075026512146
9606.ENSP00000481920,9606.ENSP00000496044,1,0.7207558,1,True,correct,0.3516336977481842
9606.ENSP00000247178,9606.ENSP00000259400,1,0.9531846,1,True,correct,0.6614021062850952
9606.ENSP00000266544,9606.ENSP00000372191,1,0.3765453,0,False,false_negative,0.31012073159217834
9606.ENSP00000282841,9606.ENSP00000491537,1,0.90124303,1,True,correct,0.5286747217178345
9606.ENSP00000387262,9606.ENSP00000420617,1,0.98074144,1,True,correct,0.5579317212104797
9606.ENSP00000354982,9606.ENSP00000430494,1,0.9999547,1,True,correct,0.7239813804626465
9606.ENSP00000261534,9606.ENSP00000355559,1,0.96833426,1,True,correct,0.6777970194816589
9606.ENSP00000347184,9606.ENSP00000481956,1,0.36933765,0,False,false_negative,0.15443219244480133
9606.ENSP00000261813,9606.ENSP00000377958,1,0.96315753,1,True,correct,0.4880635142326355
9606.ENSP00000229795,9606.ENSP00000345731,1,0.31396124,0,False,false_negative,0.08241420984268188
9606.ENSP00000261921,9606.ENSP00000384999,0,0.062760845,0,True,correct,0.46688732504844666
9606.ENSP00000418008,9606.ENSP00000431040,1,0.9997558,1,True,correct,0.5571657419204712
9606.ENSP00000278572,9606.ENSP00000439444,0,0.0063840277,0,True,correct,0.32246366143226624
9606.ENSP00000376637,9606.ENSP00000398698,1,0.99933213,1,True,correct,0.656226396560669
9606.ENSP00000039989,9606.ENSP00000380659,0,0.007002767,0,True,correct,0.1695108860731125
9606.ENSP00000251047,9606.ENSP00000339883,0,0.024400037,0,True,correct,0.05540638789534569
9606.ENSP00000265459,9606.ENSP00000360423,0,0.120471865,0,True,correct,0.4086146354675293
9606.ENSP00000359454,9606.ENSP00000381968,0,0.0368462,0,True,correct,0.09281855821609497
9606.ENSP00000299259,9606.ENSP00000411010,0,0.051348362,0,True,correct,0.15727613866329193
9606.ENSP00000370343,9606.ENSP00000370842,0,0.107159,0,True,correct,0.49542275071144104
9606.ENSP00000346509,9606.ENSP00000489282,1,0.9778984,1,True,correct,0.7441774010658264
9606.ENSP00000274140,9606.ENSP00000351777,1,0.7090434,1,True,correct,0.526401937007904
9606.ENSP00000309474,9606.ENSP00000440485,1,0.98826104,1,True,correct,0.6558770537376404
9606.ENSP00000354982,9606.ENSP00000407336,1,0.9988066,1,True,correct,0.6062009930610657
9606.ENSP00000327179,9606.ENSP00000419740,0,0.28032777,0,True,correct,0.5034104585647583
9606.ENSP00000355589,9606.ENSP00000416809,0,0.118265584,0,True,correct,0.07702813297510147
9606.ENSP00000384700,9606.ENSP00000477715,1,0.8984902,1,True,correct,0.5480695366859436
